Date,Open,High,Low,Close,Adj Close,Volume
2020-02-12,48.220001220703125,48.4900016784668,47.7599983215332,47.790000915527344,46.286678314208984,16668100
2020-02-13,47.619998931884766,48.18000030517578,47.54999923706055,48.119998931884766,46.60629653930664,12530000
2020-02-14,48.13999938964844,48.31999969482422,47.75,48.220001220703125,46.70315170288086,15526400
2020-02-18,47.970001220703125,48.119998931884766,46.529998779296875,46.9900016784668,45.51184844970703,22423800
2020-02-19,47.25,47.349998474121094,46.97999954223633,47.09000015258789,45.608699798583984,15602500
2020-02-20,47.0,47.40999984741211,46.68000030517578,47.34000015258789,45.850833892822266,15965500
2020-02-21,47.47999954223633,47.849998474121094,47.099998474121094,47.70000076293945,46.19951248168945,21729100
2020-02-24,46.58000183105469,46.95000076293945,46.2599983215332,46.38999938964844,44.93071365356445,23075900
2020-02-25,46.290000915527344,46.66999816894531,44.959999084472656,45.119998931884766,43.70066452026367,31110100
2020-02-26,45.47999954223633,45.650001525878906,44.130001068115234,44.13999938964844,42.751495361328125,27372600
2020-02-27,43.31999969482422,44.31999969482422,42.43000030517578,42.470001220703125,41.13402557373047,41180000
2020-02-28,41.310001373291016,41.869998931884766,39.75,40.849998474121094,39.56498718261719,71710100
2020-03-02,40.97999954223633,42.279998779296875,39.459999084472656,42.2599983215332,40.930633544921875,44231200
2020-03-03,42.060001373291016,42.900001525878906,40.029998779296875,40.529998779296875,39.25505447387695,45091000
2020-03-04,41.0099983215332,41.43000030517578,39.959999084472656,41.400001525878906,40.097686767578125,33881500
2020-03-05,40.0,40.0099983215332,38.56999969482422,38.900001525878906,37.67633056640625,45037900
2020-03-06,37.0,37.68000030517578,36.33000183105469,37.09000015258789,35.92326736450195,56766500
2020-03-09,33.720001220703125,34.47999954223633,32.220001220703125,32.47999954223633,31.458280563354492,53277200
2020-03-10,34.630001068115234,35.08000183105469,32.279998779296875,35.08000183105469,33.976497650146484,40078700
2020-03-11,34.04999923706055,34.27000045776367,32.0099983215332,32.33000183105469,31.313005447387695,44769500
2020-03-12,29.809999465942383,30.860000610351562,27.1200008392334,27.200000762939453,26.344375610351562,68447600
2020-03-13,30.149999618530273,31.760000228881836,27.770000457763672,30.889999389648438,29.918298721313477,78365700
2020-03-16,26.34000015258789,29.229999542236328,26.299999237060547,26.5,25.666393280029297,57466700
2020-03-17,27.6299991607666,30.6200008392334,25.889999389648438,29.6299991607666,28.697933197021484,58112800
2020-03-18,27.700000762939453,28.889999389648438,26.899999618530273,28.1200008392334,27.23543357849121,51904100
2020-03-19,27.65999984741211,29.110000610351562,26.290000915527344,28.290000915527344,27.400089263916016,53123500
2020-03-20,28.68000030517578,28.75,26.18000030517578,26.5,25.666393280029297,73915800
2020-03-23,26.260000228881836,26.8700008392334,25.110000610351562,25.25,24.45571517944336,47064100
2020-03-24,26.959999084472656,29.170000076293945,26.329999923706055,28.920000076293945,28.010269165039062,48630300
2020-03-25,29.0,30.299999237060547,27.770000457763672,28.969999313354492,28.05869483947754,53341100
2020-03-26,29.329999923706055,31.389999389648438,29.079999923706055,30.899999618530273,29.927982330322266,45494700
2020-03-27,30.020000457763672,31.290000915527344,29.079999923706055,30.280000686645508,29.327486038208008,38942800
2020-03-30,30.360000610351562,30.479999542236328,28.889999389648438,29.920000076293945,28.978811264038086,41232800
2020-03-31,29.40999984741211,29.75,28.15999984741211,28.700000762939453,27.79718780517578,36920300
2020-04-01,27.020000457763672,27.3700008392334,26.200000762939453,26.56999969482422,25.734189987182617,48497400
2020-04-02,26.469999313354492,27.530000686645508,26.3799991607666,27.219999313354492,26.363744735717773,33113500
2020-04-03,27.0,27.360000610351562,25.90999984741211,26.229999542236328,25.40488624572754,32735800
2020-04-06,27.40999984741211,28.829999923706055,27.399999618530273,28.6299991607666,27.729389190673828,36056100
2020-04-07,30.75,30.780000686645508,28.709999084472656,28.770000457763672,27.864988327026367,39229900
2020-04-08,29.34000015258789,30.479999542236328,28.68000030517578,30.280000686645508,29.327486038208008,42213700
2020-04-09,31.1200008392334,33.90999984741211,31.100000381469727,33.20000076293945,32.15563201904297,62520600
2020-04-13,33.220001220703125,33.2400016784668,31.40999984741211,31.43000030517578,30.44131088256836,36068900
2020-04-14,32.11000061035156,32.5,29.559999465942383,30.18000030517578,29.230632781982422,64267100
2020-04-15,28.770000457763672,29.110000610351562,28.219999313354492,28.440000534057617,27.545368194580078,41883900
2020-04-16,28.280000686645508,28.280000686645508,26.65999984741211,26.889999389648438,26.044126510620117,52962100
2020-04-17,28.149999618530273,28.780000686645508,27.799999237060547,28.3799991607666,27.487253189086914,46985000
2020-04-20,27.329999923706055,28.889999389648438,26.920000076293945,27.68000030517578,26.809276580810547,45441600
2020-04-21,26.899999618530273,27.25,26.5,26.84000015258789,25.995697021484375,41918700
2020-04-22,27.5,27.579999923706055,26.700000762939453,26.799999237060547,25.95695686340332,28078400
2020-04-23,26.950000762939453,27.209999084472656,26.420000076293945,26.530000686645508,25.695449829101562,38331500
2020-04-24,26.799999237060547,27.290000915527344,26.3700008392334,26.920000076293945,26.073183059692383,35172700
2020-04-27,27.3700008392334,28.579999923706055,27.15999984741211,28.40999984741211,27.516311645507812,39606100
2020-04-28,29.600000381469727,29.920000076293945,28.59000015258789,28.8700008392334,27.961841583251953,35188000
2020-04-29,30.100000381469727,30.459999084472656,29.649999618530273,30.0,29.056293487548828,38515200
2020-04-30,29.31999969482422,29.610000610351562,28.600000381469727,29.049999237060547,28.136178970336914,29506100
2020-05-01,28.5,28.530000686645508,27.280000686645508,27.59000015258789,26.722105026245117,35197600
2020-05-04,26.959999084472656,27.450000762939453,26.600000381469727,27.350000381469727,26.489654541015625,34343900
2020-05-05,27.520000457763672,27.799999237060547,26.25,26.31999969482422,25.492055892944336,56753400
2020-05-06,26.459999084472656,26.649999618530273,25.399999618530273,25.610000610351562,24.804391860961914,57732900
2020-05-07,25.59000015258789,26.100000381469727,25.139999389648438,25.229999542236328,24.932859420776367,52387000
2020-05-08,25.639999389648438,25.780000686645508,25.229999542236328,25.43000030517578,25.130504608154297,53768800
2020-05-11,25.110000610351562,25.229999542236328,24.600000381469727,24.780000686645508,24.4881591796875,51444200
2020-05-12,24.959999084472656,25.270000457763672,24.0,24.040000915527344,23.75687599182129,53560500
2020-05-13,23.950000762939453,23.950000762939453,22.0,22.530000686645508,22.264659881591797,90209900
2020-05-14,22.1299991607666,24.59000015258789,22.020000457763672,24.059999465942383,23.77663803100586,87965500
2020-05-15,23.690000534057617,23.829999923706055,23.079999923706055,23.360000610351562,23.084882736206055,51616700
2020-05-18,24.549999237060547,25.59000015258789,24.34000015258789,25.40999984741211,25.110740661621094,55751400
2020-05-19,25.0,25.149999618530273,23.920000076293945,23.950000762939453,23.66793441772461,48234300
2020-05-20,24.489999771118164,24.739999771118164,24.360000610351562,24.520000457763672,24.231220245361328,45297100
2020-05-21,24.389999389648438,24.850000381469727,24.31999969482422,24.459999084472656,24.171926498413086,28376500
2020-05-22,24.440000534057617,24.489999771118164,23.920000076293945,24.170000076293945,23.885343551635742,30415300
2020-05-26,25.049999237060547,26.510000228881836,25.040000915527344,26.260000228881836,25.950729370117188,57720300
2020-05-27,27.799999237060547,28.260000228881836,26.84000015258789,27.950000762939453,27.620826721191406,61963000
2020-05-28,28.31999969482422,28.3700008392334,27.1200008392334,27.219999313354492,26.89942169189453,51490200
2020-05-29,26.5,27.06999969482422,26.09000015258789,26.469999313354492,26.158254623413086,51382800
2020-06-01,26.610000610351562,27.59000015258789,26.3700008392334,27.09000015258789,26.770952224731445,34201700
2020-06-02,27.579999923706055,27.989999771118164,27.15999984741211,27.399999618530273,27.077301025390625,39058000
2020-06-03,28.389999389648438,29.190000534057617,28.34000015258789,28.829999923706055,28.490461349487305,50814000
2020-06-04,29.479999542236328,30.25,28.639999389648438,30.219999313354492,29.86408805847168,61839200
2020-06-05,33.88999938964844,33.88999938964844,31.459999084472656,31.670000076293945,31.297014236450195,107651200
2020-06-08,32.900001525878906,33.43000030517578,32.27000045776367,33.31999969482422,32.927581787109375,69051300
2020-06-09,32.439998626708984,33.08000183105469,31.510000228881836,32.630001068115234,32.24570846557617,51480400
2020-06-10,32.29999923706055,32.33000183105469,29.649999618530273,29.709999084472656,29.36009407043457,82090000
2020-06-11,27.200000762939453,28.43000030517578,26.700000762939453,26.790000915527344,26.4744873046875,75621300
2020-06-12,28.0,28.229999542236328,27.350000381469727,27.969999313354492,27.640588760375977,51301200
2020-06-15,26.860000610351562,28.389999389648438,26.559999465942383,28.209999084472656,27.877763748168945,48311400
2020-06-16,29.43000030517578,29.649999618530273,27.770000457763672,28.520000457763672,28.184114456176758,52985600
2020-06-17,28.5,28.549999237060547,27.350000381469727,27.450000762939453,27.1267147064209,38660800
2020-06-18,27.100000381469727,27.93000030517578,26.93000030517578,27.549999237060547,27.225534439086914,33670200
2020-06-19,28.0,28.049999237060547,27.010000228881836,27.600000381469727,27.274946212768555,71903000
2020-06-22,27.270000457763672,27.6299991607666,26.889999389648438,27.350000381469727,27.027891159057617,32808300
2020-06-23,27.780000686645508,28.290000915527344,27.190000534057617,27.229999542236328,26.909305572509766,47279100
2020-06-24,26.959999084472656,27.030000686645508,25.989999771118164,26.1200008392334,25.812379837036133,57380900
2020-06-25,25.959999084472656,27.40999984741211,25.889999389648438,27.3700008392334,27.04765510559082,45102200
2020-06-26,26.100000381469727,26.399999618530273,25.25,25.34000015258789,25.04156494140625,81172300
2020-06-29,25.59000015258789,25.899999618530273,25.260000228881836,25.700000762939453,25.397323608398438,43769200
2020-06-30,25.209999084472656,25.8700008392334,25.170000076293945,25.600000381469727,25.29850196838379,46610000
2020-07-01,25.729999542236328,25.959999084472656,24.93000030517578,25.09000015258789,24.79450798034668,37509300
2020-07-02,25.75,26.170000076293945,25.100000381469727,25.34000015258789,25.04156494140625,37013300
2020-07-06,25.81999969482422,26.020000457763672,24.979999542236328,25.489999771118164,25.189796447753906,46983100
2020-07-07,25.200000762939453,25.219999313354492,24.34000015258789,24.459999084472656,24.171926498413086,36920500
2020-07-08,24.440000534057617,24.780000686645508,24.06999969482422,24.549999237060547,24.260868072509766,38413400
2020-07-09,24.5,24.780000686645508,23.709999084472656,24.040000915527344,23.75687599182129,38118900
2020-07-10,24.18000030517578,25.530000686645508,24.149999618530273,25.469999313354492,25.17003059387207,56483300
2020-07-13,25.81999969482422,26.040000915527344,24.940000534057617,25.40999984741211,25.110740661621094,51038800
2020-07-14,23.920000076293945,24.389999389648438,23.329999923706055,24.25,23.964401245117188,118952600
2020-07-15,24.979999542236328,25.549999237060547,24.84000015258789,25.350000381469727,25.05144691467285,61714300
2020-07-16,24.90999984741211,26.09000015258789,24.81999969482422,25.459999084472656,25.1601505279541,48676800
2020-07-17,25.489999771118164,25.639999389648438,24.860000610351562,24.950000762939453,24.656156539916992,39184100
2020-07-20,24.719999313354492,24.8799991607666,24.399999618530273,24.56999969482422,24.28063201904297,38682200
2020-07-21,24.75,26.280000686645508,24.709999084472656,26.200000762939453,25.891435623168945,58455300
2020-07-22,26.1299991607666,26.350000381469727,25.81999969482422,26.260000228881836,25.950729370117188,41030500
2020-07-23,26.15999984741211,26.510000228881836,25.700000762939453,26.350000381469727,26.039669036865234,50791000
2020-07-24,26.469999313354492,26.850000381469727,26.200000762939453,26.260000228881836,25.950729370117188,39357000
2020-07-27,26.020000457763672,26.020000457763672,25.25,25.489999771118164,25.189796447753906,34761000
2020-07-28,25.329999923706055,25.700000762939453,25.329999923706055,25.530000686645508,25.229326248168945,30505200
2020-07-29,25.450000762939453,25.81999969482422,25.0,25.780000686645508,25.476381301879883,31442100
2020-07-30,25.190000534057617,25.239999771118164,24.5,24.649999618530273,24.359689712524414,51019200
2020-07-31,24.5,24.65999984741211,24.079999923706055,24.260000228881836,23.974281311035156,45570800
2020-08-03,24.25,24.5,23.899999618530273,24.290000915527344,24.003931045532227,27863700
2020-08-04,24.200000762939453,24.290000915527344,24.030000686645508,24.219999313354492,23.93475341796875,28106900
2020-08-05,24.399999618530273,24.75,24.34000015258789,24.399999618530273,24.112634658813477,33157300
2020-08-06,24.200000762939453,24.5,24.1200008392334,24.239999771118164,24.053096771240234,44670300
2020-08-07,24.1299991607666,25.219999313354492,24.0,25.06999969482422,24.876697540283203,46272400
2020-08-10,25.219999313354492,25.479999542236328,24.219999313354492,24.700000762939453,24.509550094604492,50602600
2020-08-11,25.290000915527344,26.139999389648438,25.200000762939453,25.31999969482422,25.12476921081543,55000100
2020-08-12,25.979999542236328,26.139999389648438,24.719999313354492,25.190000534057617,24.995773315429688,42898600
2020-08-13,24.950000762939453,25.229999542236328,24.68000030517578,25.020000457763672,24.82708168029785,27387800
2020-08-14,24.790000915527344,25.489999771118164,24.639999389648438,25.299999237060547,25.104921340942383,26743400
2020-08-17,25.030000686645508,25.139999389648438,24.440000534057617,24.469999313354492,24.281322479248047,36661700
2020-08-18,24.420000076293945,24.450000762939453,24.010000228881836,24.040000915527344,23.85464096069336,29680700
2020-08-19,24.010000228881836,24.389999389648438,23.84000015258789,24.06999969482422,23.88440704345703,33667800
2020-08-20,23.739999771118164,23.940000534057617,23.600000381469727,23.75,23.566875457763672,36022100
2020-08-21,23.639999389648438,23.90999984741211,23.520000457763672,23.639999389648438,23.457721710205078,27198000
2020-08-24,23.799999237060547,24.510000228881836,23.610000610351562,24.489999771118164,24.30116844177246,36906700
2020-08-25,24.739999771118164,24.889999389648438,24.299999237060547,24.610000610351562,24.420244216918945,35077300
2020-08-26,24.510000228881836,24.579999923706055,24.040000915527344,24.040000915527344,23.85464096069336,28348200
2020-08-27,23.989999771118164,24.780000686645508,23.969999313354492,24.59000015258789,24.40039825439453,36706600
2020-08-28,24.75,24.770000457763672,24.350000381469727,24.690000534057617,24.4996280670166,25797300
2020-08-31,24.489999771118164,24.510000228881836,24.09000015258789,24.149999618530273,23.963790893554688,27615500
2020-09-01,24.020000457763672,24.34000015258789,23.739999771118164,24.049999237060547,23.864561080932617,30541900
2020-09-02,24.010000228881836,24.65999984741211,23.93000030517578,24.56999969482422,24.380552291870117,40334000
2020-09-03,24.799999237060547,25.360000610351562,24.299999237060547,24.520000457763672,24.3309383392334,42349300
2020-09-04,25.0,25.190000534057617,24.25,24.790000915527344,24.598857879638672,48745000
2020-09-08,24.280000686645508,24.549999237060547,23.739999771118164,23.969999313354492,23.78517723083496,49082900
2020-09-09,24.010000228881836,24.06999969482422,23.700000762939453,23.84000015258789,23.65618133544922,49427900
2020-09-10,24.030000686645508,24.670000076293945,23.860000610351562,23.950000762939453,23.76533317565918,54211700
2020-09-11,23.920000076293945,24.31999969482422,23.709999084472656,24.270000457763672,24.082866668701172,34861100
2020-09-14,24.3799991607666,24.969999313354492,24.229999542236328,24.809999465942383,24.618701934814453,49787100
2020-09-15,24.959999084472656,25.040000915527344,24.559999465942383,24.8799991607666,24.688161849975586,41954800
2020-09-16,24.8700008392334,26.0,24.75,25.709999084472656,25.511760711669922,51768200
2020-09-17,25.229999542236328,25.43000030517578,24.899999618530273,25.110000610351562,24.91638946533203,51531300
2020-09-18,24.940000534057617,25.399999618530273,24.899999618530273,25.1299991607666,24.936233520507812,115153200
2020-09-21,24.450000762939453,24.520000457763672,23.719999313354492,24.040000915527344,23.85464096069336,56188400
2020-09-22,23.979999542236328,24.360000610351562,23.530000686645508,23.649999618530273,23.4676456451416,39839500
2020-09-23,23.780000686645508,24.1299991607666,22.829999923706055,22.829999923706055,22.653968811035156,45697700
2020-09-24,22.959999084472656,23.719999313354492,22.559999465942383,23.31999969482422,23.14019012451172,43329100
2020-09-25,23.1200008392334,23.709999084472656,23.010000228881836,23.639999389648438,23.457721710205078,30229900
2020-09-28,23.989999771118164,24.270000457763672,23.760000228881836,23.81999969482422,23.636335372924805,41103500
2020-09-29,23.719999313354492,23.719999313354492,23.06999969482422,23.260000228881836,23.08065414428711,38416300
2020-09-30,23.360000610351562,23.8700008392334,23.25,23.510000228881836,23.328725814819336,43071500
2020-10-01,23.56999969482422,23.809999465942383,23.15999984741211,23.559999465942383,23.378339767456055,38879800
2020-10-02,23.149999618530273,24.09000015258789,23.079999923706055,23.989999771118164,23.805023193359375,26238600
2020-10-05,24.219999313354492,24.600000381469727,24.219999313354492,24.450000762939453,24.261478424072266,22607500
2020-10-06,24.68000030517578,25.0,24.040000915527344,24.18000030517578,23.993558883666992,30991300
2020-10-07,24.420000076293945,24.93000030517578,24.389999389648438,24.809999465942383,24.618701934814453,34647300
2020-10-08,24.8799991607666,25.329999923706055,24.670000076293945,25.299999237060547,25.104921340942383,26483400
2020-10-09,25.389999389648438,25.510000228881836,25.010000228881836,25.299999237060547,25.104921340942383,28211300
2020-10-12,25.200000762939453,25.739999771118164,25.149999618530273,25.68000030517578,25.48199462890625,25855600
2020-10-13,25.420000076293945,25.5,24.700000762939453,24.739999771118164,24.549240112304688,29939600
2020-10-14,24.270000457763672,24.43000030517578,23.229999542236328,23.25,23.070730209350586,75497800
2020-10-15,23.059999465942383,23.09000015258789,22.75,22.950000762939453,22.773042678833008,60328600
2020-10-16,23.010000228881836,23.229999542236328,22.610000610351562,22.860000610351562,22.683738708496094,43141200
2020-10-19,22.889999389648438,22.90999984741211,22.510000228881836,22.540000915527344,22.3662052154541,37423600
2020-10-20,22.729999542236328,23.1299991607666,22.690000534057617,22.809999465942383,22.634122848510742,34751200
2020-10-21,22.81999969482422,22.950000762939453,22.600000381469727,22.700000762939453,22.524972915649414,29528300
2020-10-22,22.65999984741211,23.31999969482422,22.610000610351562,23.25,23.070730209350586,32238300
2020-10-23,23.579999923706055,23.59000015258789,23.1200008392334,23.280000686645508,23.100500106811523,24558300
2020-10-26,22.969999313354492,23.020000457763672,22.600000381469727,22.700000762939453,22.524972915649414,34034100
2020-10-27,22.610000610351562,22.610000610351562,21.81999969482422,21.81999969482422,21.651756286621094,49636500
2020-10-28,21.229999542236328,21.479999542236328,20.799999237060547,21.18000030517578,21.016691207885742,54835900
2020-10-29,21.049999237060547,21.3799991607666,20.760000228881836,21.139999389648438,20.976999282836914,46184000
2020-10-30,21.100000381469727,21.459999084472656,20.84000015258789,21.450000762939453,21.284610748291016,34592400
2020-11-02,21.700000762939453,21.979999542236328,21.190000534057617,21.899999618530273,21.731138229370117,38401200
2020-11-03,22.309999465942383,22.5,21.989999771118164,22.09000015258789,21.919673919677734,38427000
2020-11-04,21.75,22.559999465942383,21.170000076293945,21.8799991607666,21.711292266845703,47203200
2020-11-05,21.889999389648438,22.56999969482422,21.860000610351562,22.329999923706055,22.259557723999023,38319700
2020-11-06,22.5,22.56999969482422,21.84000015258789,21.90999984741211,21.840883255004883,29502900
2020-11-09,24.030000686645508,24.8700008392334,23.299999237060547,24.219999313354492,24.14359474182129,102118900
2020-11-10,24.360000610351562,24.3700008392334,23.860000610351562,24.190000534057617,24.113691329956055,49029100
2020-11-11,24.229999542236328,24.540000915527344,24.010000228881836,24.190000534057617,24.113691329956055,38309200
2020-11-12,23.90999984741211,24.149999618530273,23.559999465942383,23.809999465942383,23.734888076782227,34505900
2020-11-13,23.90999984741211,24.18000030517578,23.729999542236328,24.06999969482422,23.994068145751953,30056100
2020-11-16,24.989999771118164,25.030000686645508,24.389999389648438,24.899999618530273,24.82145118713379,36954800
2020-11-17,24.530000686645508,25.149999618530273,24.520000457763672,25.040000915527344,24.961009979248047,29490400
2020-11-18,25.149999618530273,25.950000762939453,25.059999465942383,25.059999465942383,24.980945587158203,44318300
2020-11-19,25.190000534057617,26.219999313354492,24.969999313354492,26.15999984741211,26.077476501464844,44560000
2020-11-20,26.040000915527344,26.229999542236328,25.459999084472656,25.479999542236328,25.399620056152344,38469100
2020-11-23,25.950000762939453,26.440000534057617,25.8700008392334,26.299999237060547,26.21703338623047,40691400
2020-11-24,27.459999084472656,28.729999542236328,27.34000015258789,28.610000610351562,28.51974868774414,80523400
2020-11-25,28.329999923706055,28.690000534057617,28.0,28.59000015258789,28.49981117248535,38875500
2020-11-27,28.59000015258789,28.6299991607666,28.18000030517578,28.459999084472656,28.370220184326172,20281400
2020-11-30,28.43000030517578,28.559999465942383,27.280000686645508,27.350000381469727,27.263723373413086,48211000
2020-12-01,28.149999618530273,28.68000030517578,28.040000915527344,28.059999465942383,27.971481323242188,42001800
2020-12-02,27.989999771118164,28.989999771118164,27.850000381469727,28.8700008392334,28.778928756713867,35508000
2020-12-03,28.940000534057617,29.489999771118164,28.790000915527344,29.15999984741211,29.068012237548828,41264600
2020-12-04,29.5,29.969999313354492,29.34000015258789,29.549999237060547,29.4567813873291,47168800
2020-12-07,29.420000076293945,29.6299991607666,29.06999969482422,29.34000015258789,29.24744415283203,31713000
2020-12-08,29.030000686645508,29.299999237060547,28.399999618530273,28.940000534057617,28.84870719909668,32209500
2020-12-09,29.239999771118164,29.239999771118164,28.610000610351562,29.049999237060547,28.958358764648438,35276000
2020-12-10,28.719999313354492,29.559999465942383,28.540000915527344,29.489999771118164,29.396970748901367,31730200
2020-12-11,29.020000457763672,29.389999389648438,28.670000076293945,29.079999923706055,28.988264083862305,29779100
2020-12-14,29.540000915527344,29.780000686645508,28.510000228881836,28.639999389648438,28.549652099609375,28378000
2020-12-15,29.1299991607666,29.770000457763672,28.899999618530273,29.729999542236328,29.636213302612305,38888900
2020-12-16,29.639999389648438,29.90999984741211,29.479999542236328,29.649999618530273,29.556467056274414,35204800
2020-12-17,29.799999237060547,29.899999618530273,29.440000534057617,29.469999313354492,29.377033233642578,42870500
2020-12-18,29.469999313354492,29.6200008392334,28.799999237060547,29.010000228881836,28.918485641479492,53716400
2020-12-21,29.56999969482422,29.889999389648438,28.84000015258789,29.549999237060547,29.4567813873291,52731600
2020-12-22,29.649999618530273,29.719999313354492,28.950000762939453,28.959999084472656,28.868642807006836,25655900
2020-12-23,29.280000686645508,30.489999771118164,29.270000457763672,30.350000381469727,30.25425910949707,38383700
2020-12-24,30.290000915527344,30.3799991607666,29.65999984741211,29.84000015258789,29.745866775512695,14443700
2020-12-28,30.079999923706055,30.479999542236328,29.90999984741211,29.93000030517578,29.83558464050293,21658500
2020-12-29,30.149999618530273,30.170000076293945,29.75,29.780000686645508,29.686058044433594,19584400
2020-12-30,29.799999237060547,30.040000915527344,29.649999618530273,29.75,29.656150817871094,18519300
